ID,Start_time,End_time,Start_time_String,End_time_string,Item,Price,Normal Price,Diff.,Quantity,Quantity (in kg),Price per kg,Normal Price per kg
772,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Tomato - Hybrid (Tamatar),13,20,7,500 g,0.5,26.0,40.0
4952,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Cauliflower - Large (Phool Gobhi),27,30,3,750 g,0.75,36.0,40.0
1558,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Green Peas (Matar),13,15,2,500 g,0.5,26.0,30.0
776,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Carrot - Red (Gajar),19,20,1,500 g,0.5,38.0,40.0
1234,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Radish - With Leaves (Muli),20,21,1,800 g,0.8,25.0,26.25
808,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Spinach (Paalak),19,20,1,500 g,0.5,38.0,40.0
4175,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Andaah Natural+ Eggs,173,174,1,12 pcs,0.2,865.0,870.0
807,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Fenugreek (Methi),24,25,1,500 g,0.5,48.0,50.0
2947,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Onion (Pyaaz),20,22,2,550 g,0.55,36.36363636363636,40.0
835,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Cucumber - Hybrid (Kheera),27,28,1,700 g,0.7,38.57142857142858,40.0
5141,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Banana - Large,45,46,1,4 pcs,0.62,72.58064516129032,74.19354838709677
3383,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Kinnow - Small (2 pcs),10,12,2,300 g,0.3,33.333333333333336,40.0
798,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Beans - French (Phali),15,16,1,250 g,0.25,60.0,64.0
1349,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Potato - Fresh Crop (Aloo),18,20,2,1 kg,1.0,18.0,20.0
9454,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Premium Malai Paneer (Chakka Malai Paneer - Made from 100% Buffalo Milk),88,89,1,200 g,0.2,440.0,445.0
1243,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Sarson Leaves,19,20,1,500 g,0.5,38.0,40.0
780,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Cabbage - Green (Patta Gobhi),19,20,1,1 pc,0.65,29.23076923076923,30.769230769230766
3289,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Guava - Green (Amrudh),31,32,1,450 g,0.45,68.88888888888889,71.11111111111111
793,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Broccoli,31,32,1,400 g,0.3,103.33333333333334,106.66666666666669
6615,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Spring Onion (Hara Pyaaz),9,10,1,250 g,0.25,36.0,40.0
3384,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Tender Coconut,53,54,1,1 pc,1.0,53.0,54.0
4832,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Vikram Mills SoojI (Best Before - 24th Jan 2024),24,25,1,500 g,0.5,48.0,50.0
6347,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Ananda Ghee Tetra Pack,498,499,1,900 ml,0.9,553.3333333333334,554.4444444444445
4948,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Glonuts Standard Cashews (Kaju),828,829,1,1 kg,1.0,828.0,829.0
9383,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Rajdhani Barik Besan (Best Before - 19th Jan 2024),59,60,1,500 g,0.5,118.0,120.0
1615,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Nutraj Special Raisins (Kishmish),98,99,1,200 g,0.2,490.0,495.0
5037,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Haldiram Dry Fruit Besan Ladoo (Best Before - 9th Feb 2024),147,148,1,400 g,0.4,367.5,370.0
6885,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Farm Tale Toned Milk,30,30,0,500 ml,0.5,60.0,60.0
1503,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Farm Tale Cow Milk,38,38,0,500 ml,0.5,76.0,76.0
1691,1703921461,1703932200,2023-12-30 07:31:01,2023-12-30 10:30:00,Farm Tale Buffalo Milk,47,47,0,500 ml,0.5,94.0,94.0
1558,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Green Peas (Matar),8,15,7,500 g,0.5,16.0,30.0
772,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Tomato - Hybrid (Tamatar),18,20,2,500 g,0.5,36.0,40.0
4952,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Cauliflower - Large (Phool Gobhi),29,30,1,750 g,0.75,38.66666666666666,40.0
776,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Carrot - Red (Gajar),19,20,1,500 g,0.5,38.0,40.0
1234,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Radish - With Leaves (Muli),20,21,1,800 g,0.8,25.0,26.25
808,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Spinach (Paalak),19,20,1,500 g,0.5,38.0,40.0
807,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Fenugreek (Methi),24,25,1,500 g,0.5,48.0,50.0
3745,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Kinnow - Medium (2 pcs),15,17,2,400 g,0.4,37.5,42.5
2947,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Onion (Pyaaz),21,22,1,550 g,0.55,38.18181818181818,40.0
835,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Cucumber - Hybrid (Kheera),27,28,1,700 g,0.7,38.57142857142858,40.0
5141,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Banana - Large,45,46,1,4 pcs,0.62,72.58064516129032,74.19354838709677
798,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Beans - French (Phali),15,16,1,250 g,0.25,60.0,64.0
1349,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Potato - Fresh Crop (Aloo),18,20,2,1 kg,1.0,18.0,20.0
9454,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Premium Malai Paneer (Chakka Malai Paneer - Made from 100% Buffalo Milk),88,89,1,200 g,0.2,440.0,445.0
1243,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Sarson Leaves,19,20,1,500 g,0.5,38.0,40.0
850,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Strawberry,72,75,3,200 g,0.2,360.0,375.0
780,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Cabbage - Green (Patta Gobhi),19,20,1,1 pc,0.65,29.23076923076923,30.769230769230766
3289,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Guava - Green (Amrudh),31,32,1,450 g,0.45,68.88888888888889,71.11111111111111
793,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Broccoli,31,32,1,400 g,0.3,103.33333333333334,106.66666666666669
6615,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Spring Onion (Hara Pyaaz),9,10,1,250 g,0.25,36.0,40.0
3384,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Tender Coconut,53,54,1,1 pc,1.0,53.0,54.0
1741,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Rajdhani Besan (Best Before - 11th Jan 2024),49,50,1,500 g,0.5,98.0,100.0
4832,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Vikram Mills SoojI (Best Before - 24th Jan 2024),24,25,1,500 g,0.5,48.0,50.0
1735,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Rajdhani Maida,34,35,1,500 g,0.5,68.0,70.0
1737,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Rajdhani Daliya (Best Before - 27th Jan 2024),34,35,1,500 g,0.5,68.0,70.0
9155,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Waamilk Buffalo Ghee,594,595,1,1 L,1.0,594.0,595.0
6885,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Farm Tale Toned Milk,30,30,0,500 ml,0.5,60.0,60.0
1503,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Farm Tale Cow Milk,38,38,0,500 ml,0.5,76.0,76.0
1691,1703932263,1703943000,2023-12-30 10:31:03,2023-12-30 13:30:00,Farm Tale Buffalo Milk,47,47,0,500 ml,0.5,94.0,94.0
1558,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Green Peas (Matar),8,15,7,500 g,0.5,16.0,30.0
772,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Tomato - Hybrid (Tamatar),18,20,2,500 g,0.5,36.0,40.0
4952,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Cauliflower - Large (Phool Gobhi),29,30,1,750 g,0.75,38.66666666666666,40.0
776,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Carrot - Red (Gajar),19,20,1,500 g,0.5,38.0,40.0
1234,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Radish - With Leaves (Muli),20,21,1,800 g,0.8,25.0,26.25
808,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Spinach (Paalak),19,20,1,500 g,0.5,38.0,40.0
3745,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Kinnow - Medium (2 pcs),15,17,2,400 g,0.4,37.5,42.5
2947,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Onion (Pyaaz),21,22,1,550 g,0.55,38.18181818181818,40.0
835,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Cucumber - Hybrid (Kheera),27,28,1,700 g,0.7,38.57142857142858,40.0
5141,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Banana - Large,45,46,1,4 pcs,0.62,72.58064516129032,74.19354838709677
798,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Beans - French (Phali),15,16,1,250 g,0.25,60.0,64.0
1349,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Potato - Fresh Crop (Aloo),18,20,2,1 kg,1.0,18.0,20.0
9454,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Premium Malai Paneer (Chakka Malai Paneer - Made from 100% Buffalo Milk),88,89,1,200 g,0.2,440.0,445.0
1243,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Sarson Leaves,19,20,1,500 g,0.5,38.0,40.0
850,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Strawberry,72,75,3,200 g,0.2,360.0,375.0
780,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Cabbage - Green (Patta Gobhi),19,20,1,1 pc,0.65,29.23076923076923,30.769230769230766
3289,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Guava - Green (Amrudh),31,32,1,450 g,0.45,68.88888888888889,71.11111111111111
793,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Broccoli,31,32,1,400 g,0.3,103.33333333333334,106.66666666666669
6615,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Spring Onion (Hara Pyaaz),9,10,1,250 g,0.25,36.0,40.0
3384,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Tender Coconut,53,54,1,1 pc,1.0,53.0,54.0
1741,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Rajdhani Besan (Best Before - 11th Jan 2024),49,50,1,500 g,0.5,98.0,100.0
4832,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Vikram Mills SoojI (Best Before - 24th Jan 2024),24,25,1,500 g,0.5,48.0,50.0
1735,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Rajdhani Maida,34,35,1,500 g,0.5,68.0,70.0
1737,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Rajdhani Daliya (Best Before - 27th Jan 2024),34,35,1,500 g,0.5,68.0,70.0
9155,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Waamilk Buffalo Ghee,594,595,1,1 L,1.0,594.0,595.0
10006,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Aravalli Sona Masoori Rice,60,61,1,1 kg,1.0,60.0,61.0
6885,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Farm Tale Toned Milk,30,30,0,500 ml,0.5,60.0,60.0
1503,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Farm Tale Cow Milk,38,38,0,500 ml,0.5,76.0,76.0
1691,1703943062,1703950200,2023-12-30 13:31:02,2023-12-30 15:30:00,Farm Tale Buffalo Milk,47,47,0,500 ml,0.5,94.0,94.0
772,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Tomato - Hybrid (Tamatar),12,20,8,500 g,0.5,24.0,40.0
1558,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Green Peas (Matar),13,15,2,500 g,0.5,26.0,30.0
776,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Carrot - Red (Gajar),19,20,1,500 g,0.5,38.0,40.0
4952,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Cauliflower - Large (Phool Gobhi),29,30,1,750 g,0.75,38.66666666666666,40.0
808,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Spinach (Paalak),19,20,1,500 g,0.5,38.0,40.0
3745,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Kinnow - Medium (2 pcs),16,17,1,400 g,0.4,40.0,42.5
1234,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Radish - With Leaves (Muli),20,21,1,800 g,0.8,25.0,26.25
1349,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Potato - Fresh Crop (Aloo),19,20,1,1 kg,1.0,19.0,20.0
9302,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Banana - Medium,24,25,1,3 pcs,0.33,72.72727272727272,75.75757575757575
2947,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Onion (Pyaaz),21,22,1,550 g,0.55,38.18181818181818,40.0
835,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Cucumber - Hybrid (Kheera),27,28,1,700 g,0.7,38.57142857142858,40.0
1326,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Desi Safed Makhan - Murthal Style (Made from 100 percent Buffalo Milk),64,65,1,100 g,0.1,640.0,650.0
780,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Cabbage - Green (Patta Gobhi),19,20,1,1 pc,0.65,29.23076923076923,30.769230769230766
7207,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Farmers Moo Cow Paneer,74,75,1,180 g,0.18,411.1111111111112,416.6666666666667
798,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Beans - French (Phali),15,16,1,250 g,0.25,60.0,64.0
4505,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Capsicum - Green (Shimla Mirch),23,24,1,400 g,0.4,57.5,60.0
7227,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Apple - Large,218,220,2,800 g,0.8,272.5,275.0
793,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Broccoli,31,32,1,400 g,0.3,103.33333333333334,106.66666666666669
850,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Strawberry,73,75,2,200 g,0.2,365.0,375.0
3384,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Tender Coconut,53,54,1,1 pc,1.0,53.0,54.0
832,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Bitter Gourd (Karela),34,35,1,500 g,0.5,68.0,70.0
6615,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Spring Onion (Hara Pyaaz),9,10,1,250 g,0.25,36.0,40.0
799,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Beetroot (Chukandar),17,18,1,450 g,0.45,37.77777777777778,40.0
5800,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Coriander Leaves - Without Roots (Dhaniya),28,29,1,100 g,0.1,280.0,290.0
824,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Arbi (Colocasia),69,70,1,700 g,0.7,98.57142857142858,100.0
7286,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Harvest Gold Atta Bread,50,50,0,450 g,0.45,111.11111111111111,111.11111111111111
4629,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Vikram Mills Fresh Chakki Atta (Best Before - 7th Jan 2024),329,329,0,10 kg,10.0,32.9,32.9
4947,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Glonuts Regular Almonds (Badaam),675,675,0,1 kg,1.0,675.0,675.0
1736,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Rajdhani Sooji (Rava) (Best Before - 27th Jan 2024),30,30,0,500 g,0.5,60.0,60.0
4380,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Bikano Patisa Sweet (Best Before - 31st Jan 2024),99,99,0,400 g,0.4,247.5,247.5
2236,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Rishta - Idli Dosa Batter,49,49,0,600 g,0.6,81.66666666666667,81.66666666666667
10014,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Aravalli Roasted Chana,63,63,0,500 g,0.5,126.0,126.0
6885,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Farm Tale Toned Milk,30,30,0,500 ml,0.5,60.0,60.0
1503,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Farm Tale Cow Milk,38,38,0,500 ml,0.5,76.0,76.0
1691,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Farm Tale Buffalo Milk,47,47,0,500 ml,0.5,94.0,94.0
777,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Mushroom - Button,44,45,1,200 g,0.2,220.0,225.0
965,1703947022,1703960880,2023-12-30 14:37:02,2023-12-30 18:28:00,Kiwi - Green (Small) - Imported,89,90,1,3 pcs,3.0,29.666666666666668,30.0
